case_id,scope,origen,t_s,evento,etapa,detalle
HIS-10,hemogram_history,backend,2026-08-08T00:50:20.058115962Z,llm_chat.completed,,
HIS-F01,hemogram_history,cliente_sse,0.17,start,,
HIS-F01,hemogram_history,cliente_sse,0.17,context_ready,,
HIS-F01,hemogram_history,cliente_sse,0.171,retrieval_completed,,
HIS-F01,hemogram_history,cliente_sse,0.171,generation_started,,
HIS-F01,hemogram_history,cliente_sse,15.172,heartbeat,,
HIS-F01,hemogram_history,cliente_sse,30.173,heartbeat,,
HIS-F01,hemogram_history,cliente_sse,45.173,heartbeat,,
HIS-F01,hemogram_history,cliente_sse,59.504,status,validating,
HIS-F01,hemogram_history,cliente_sse,59.539,final,,
HIS-F01,hemogram_history,cliente_sse,59.543,done,,
HIS-F01,hemogram_history,backend,2026-08-08T00:50:23.217575415Z,llm_chat.turn_guard,,
HIS-F01,hemogram_history,backend,2026-08-08T00:50:23.219084555Z,llm_chat.routed,,database_generation/history_comparison
HIS-F01,hemogram_history,backend,2026-08-08T00:50:23.223058574Z,llm_chat.clinical_claim_scope,,
HIS-F01,hemogram_history,backend,2026-08-08T00:50:23.223101565Z,llm_chat.response_plan,,
HIS-F01,hemogram_history,backend,2026-08-08T00:50:23.229314284Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F01,hemogram_history,backend,2026-08-08T00:50:23.229700934Z,llm_chat.queue_acquired,,
HIS-F01,hemogram_history,backend,2026-08-08T00:51:22.537246273Z,llm_chat.perf,,
HIS-F01,hemogram_history,backend,2026-08-08T00:51:22.563487091Z,llm_chat.validation,,valid/ok/
HIS-F01,hemogram_history,backend,2026-08-08T00:51:22.563551882Z,llm_chat.candidate_selected,,
HIS-F01,hemogram_history,backend,2026-08-08T00:51:22.599128309Z,llm_chat.completed,,
HIS-F02,hemogram_history,cliente_sse,0.188,start,,
HIS-F02,hemogram_history,cliente_sse,0.188,context_ready,,
HIS-F02,hemogram_history,cliente_sse,0.188,retrieval_completed,,
HIS-F02,hemogram_history,cliente_sse,0.188,generation_started,,
HIS-F02,hemogram_history,cliente_sse,15.162,heartbeat,,
HIS-F02,hemogram_history,cliente_sse,30.163,heartbeat,,
HIS-F02,hemogram_history,cliente_sse,45.162,heartbeat,,
HIS-F02,hemogram_history,cliente_sse,60.163,heartbeat,,
HIS-F02,hemogram_history,cliente_sse,68.623,status,validating,
HIS-F02,hemogram_history,cliente_sse,68.623,status,repairing,
HIS-F02,hemogram_history,cliente_sse,83.624,heartbeat,,
HIS-F02,hemogram_history,cliente_sse,98.624,heartbeat,,
HIS-F02,hemogram_history,cliente_sse,112.667,final,,
HIS-F02,hemogram_history,cliente_sse,112.667,done,,
HIS-F02,hemogram_history,backend,2026-08-08T00:51:25.751377392Z,llm_chat.turn_guard,,
HIS-F02,hemogram_history,backend,2026-08-08T00:51:25.752702892Z,llm_chat.routed,,database_generation/history_comparison
HIS-F02,hemogram_history,backend,2026-08-08T00:51:25.756870142Z,llm_chat.clinical_claim_scope,,
HIS-F02,hemogram_history,backend,2026-08-08T00:51:25.756928902Z,llm_chat.response_plan,,
HIS-F02,hemogram_history,backend,2026-08-08T00:51:25.763572641Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F02,hemogram_history,backend,2026-08-08T00:51:25.764007881Z,llm_chat.queue_acquired,,
HIS-F02,hemogram_history,backend,2026-08-08T00:52:34.200292094Z,llm_chat.perf,,
HIS-F02,hemogram_history,backend,2026-08-08T00:52:34.228450183Z,llm_chat.validation,,invalid/unsupported_numeric_claim/unsupported_numeric_claim:claim
HIS-F02,hemogram_history,backend,2026-08-08T00:52:34.228499383Z,llm_chat.regeneration,,
HIS-F02,hemogram_history,backend,2026-08-08T00:52:34.244157162Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-F02,hemogram_history,backend,2026-08-08T00:52:34.244258952Z,llm_chat.queue_acquired,,
HIS-F02,hemogram_history,backend,2026-08-08T00:53:18.232295852Z,llm_chat.perf,,
HIS-F02,hemogram_history,backend,2026-08-08T00:53:18.245935661Z,llm_chat.validation,,valid/ok/
HIS-F02,hemogram_history,backend,2026-08-08T00:53:18.246005641Z,llm_chat.candidate_selected,,
HIS-F02,hemogram_history,backend,2026-08-08T00:53:18.272103459Z,llm_chat.completed,,
HIS-F03,hemogram_history,cliente_sse,0.174,start,,
HIS-F03,hemogram_history,cliente_sse,0.174,context_ready,,
HIS-F03,hemogram_history,cliente_sse,0.175,retrieval_completed,,
HIS-F03,hemogram_history,cliente_sse,0.175,generation_started,,
HIS-F03,hemogram_history,cliente_sse,15.175,heartbeat,,
HIS-F03,hemogram_history,cliente_sse,30.176,heartbeat,,
HIS-F03,hemogram_history,cliente_sse,35.612,status,validating,
HIS-F03,hemogram_history,cliente_sse,35.612,status,repairing,
HIS-F03,hemogram_history,cliente_sse,50.613,heartbeat,,
HIS-F03,hemogram_history,cliente_sse,65.612,heartbeat,,
HIS-F03,hemogram_history,cliente_sse,80.613,heartbeat,,
HIS-F03,hemogram_history,cliente_sse,95.613,heartbeat,,
HIS-F03,hemogram_history,cliente_sse,95.963,final,,
HIS-F03,hemogram_history,cliente_sse,95.963,done,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:21.436397903Z,llm_chat.turn_guard,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:21.437885832Z,llm_chat.routed,,database_generation/history_comparison
HIS-F03,hemogram_history,backend,2026-08-08T00:53:21.441433342Z,llm_chat.clinical_claim_scope,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:21.441468332Z,llm_chat.response_plan,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:21.447148741Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F03,hemogram_history,backend,2026-08-08T00:53:21.447618261Z,llm_chat.queue_acquired,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:56.864073131Z,llm_chat.perf,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:56.886018110Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/NEU:value,NEU:unit,NEU:value,NEU:unit"
HIS-F03,hemogram_history,backend,2026-08-08T00:53:56.886057760Z,llm_chat.regeneration,,
HIS-F03,hemogram_history,backend,2026-08-08T00:53:56.898120679Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-F03,hemogram_history,backend,2026-08-08T00:53:56.898240649Z,llm_chat.queue_acquired,,
HIS-F03,hemogram_history,backend,2026-08-08T00:54:34.718451560Z,llm_chat.perf,,
HIS-F03,hemogram_history,backend,2026-08-08T00:54:34.725175640Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/NEU:value,NEU:unit,NEU:value,NEU:unit"
HIS-F03,hemogram_history,backend,2026-08-08T00:54:34.729898499Z,llm_chat.last_resort,,
HIS-F03,hemogram_history,backend,2026-08-08T00:54:34.729946059Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-F03,hemogram_history,backend,2026-08-08T00:54:34.730211149Z,llm_chat.queue_acquired,,
HIS-F03,hemogram_history,backend,2026-08-08T00:54:57.200641004Z,llm_chat.perf,,
HIS-F03,hemogram_history,backend,2026-08-08T00:54:57.207093844Z,llm_chat.validation,,valid/ok/
HIS-F03,hemogram_history,backend,2026-08-08T00:54:57.207137624Z,llm_chat.candidate_selected,,
HIS-F03,hemogram_history,backend,2026-08-08T00:54:57.235671671Z,llm_chat.completed,,
HIS-F04,hemogram_history,cliente_sse,0.162,start,,
HIS-F04,hemogram_history,cliente_sse,0.163,context_ready,,
HIS-F04,hemogram_history,cliente_sse,0.163,retrieval_completed,,
HIS-F04,hemogram_history,cliente_sse,0.163,generation_started,,
HIS-F04,hemogram_history,cliente_sse,15.167,heartbeat,,
HIS-F04,hemogram_history,cliente_sse,30.163,heartbeat,,
HIS-F04,hemogram_history,cliente_sse,45.164,heartbeat,,
HIS-F04,hemogram_history,cliente_sse,46.444,status,validating,
HIS-F04,hemogram_history,cliente_sse,46.472,final,,
HIS-F04,hemogram_history,cliente_sse,46.472,done,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:00.384363315Z,llm_chat.turn_guard,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:00.386020205Z,llm_chat.routed,,database_generation/history_comparison
HIS-F04,hemogram_history,backend,2026-08-08T00:55:00.389979925Z,llm_chat.clinical_claim_scope,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:00.390224075Z,llm_chat.response_plan,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:00.398064554Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F04,hemogram_history,backend,2026-08-08T00:55:00.398670874Z,llm_chat.queue_acquired,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:46.657401130Z,llm_chat.perf,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:46.682499068Z,llm_chat.validation,,valid/ok/
HIS-F04,hemogram_history,backend,2026-08-08T00:55:46.682547018Z,llm_chat.candidate_selected,,
HIS-F04,hemogram_history,backend,2026-08-08T00:55:46.710624756Z,llm_chat.completed,,
HIS-F05,hemogram_history,cliente_sse,0.151,start,,
HIS-F05,hemogram_history,cliente_sse,0.152,context_ready,,
HIS-F05,hemogram_history,cliente_sse,0.152,retrieval_completed,,
HIS-F05,hemogram_history,cliente_sse,0.153,generation_started,,
HIS-F05,hemogram_history,cliente_sse,15.154,heartbeat,,
HIS-F05,hemogram_history,cliente_sse,30.156,heartbeat,,
HIS-F05,hemogram_history,cliente_sse,33.391,status,validating,
HIS-F05,hemogram_history,cliente_sse,33.392,status,repairing,
HIS-F05,hemogram_history,cliente_sse,48.394,heartbeat,,
HIS-F05,hemogram_history,cliente_sse,63.392,heartbeat,,
HIS-F05,hemogram_history,cliente_sse,78.396,heartbeat,,
HIS-F05,hemogram_history,cliente_sse,93.394,heartbeat,,
HIS-F05,hemogram_history,cliente_sse,94.871,error,,
HIS-F05,hemogram_history,backend,2026-08-08T00:55:49.852818980Z,llm_chat.turn_guard,,
HIS-F05,hemogram_history,backend,2026-08-08T00:55:49.854280570Z,llm_chat.routed,,database_generation/history_comparison
HIS-F05,hemogram_history,backend,2026-08-08T00:55:49.857635610Z,llm_chat.clinical_claim_scope,,
HIS-F05,hemogram_history,backend,2026-08-08T00:55:49.857720680Z,llm_chat.response_plan,,
HIS-F05,hemogram_history,backend,2026-08-08T00:55:49.862971640Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F05,hemogram_history,backend,2026-08-08T00:55:49.863343249Z,llm_chat.queue_acquired,,
HIS-F05,hemogram_history,backend,2026-08-08T00:56:23.084044629Z,llm_chat.perf,,
HIS-F05,hemogram_history,backend,2026-08-08T00:56:23.103740347Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/HCT:value,HCT:unit,HCT:value,HCT:unit"
HIS-F05,hemogram_history,backend,2026-08-08T00:56:23.103789637Z,llm_chat.regeneration,,
HIS-F05,hemogram_history,backend,2026-08-08T00:56:23.118368617Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-F05,hemogram_history,backend,2026-08-08T00:56:23.118410497Z,llm_chat.queue_acquired,,
HIS-F05,hemogram_history,backend,2026-08-08T00:57:01.468803202Z,llm_chat.perf,,
HIS-F05,hemogram_history,backend,2026-08-08T00:57:01.469877052Z,llm_chat.validation,,invalid/structured_schema_invalid/patient_fact_ids_missing
HIS-F05,hemogram_history,backend,2026-08-08T00:57:01.474346532Z,llm_chat.last_resort,,
HIS-F05,hemogram_history,backend,2026-08-08T00:57:01.474350882Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-F05,hemogram_history,backend,2026-08-08T00:57:01.474594932Z,llm_chat.queue_acquired,,
HIS-F05,hemogram_history,backend,2026-08-08T00:57:24.554474817Z,llm_chat.perf,,
HIS-F05,hemogram_history,backend,2026-08-08T00:57:24.554963007Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
HIS-F05,hemogram_history,backend,2026-08-08T00:57:24.582712284Z,llm_chat.terminal_error,,generation_repair_failed
HIS-F06,hemogram_history,cliente_sse,0.149,start,,
HIS-F06,hemogram_history,cliente_sse,0.15,context_ready,,
HIS-F06,hemogram_history,cliente_sse,0.151,retrieval_completed,,
HIS-F06,hemogram_history,cliente_sse,0.151,generation_started,,
HIS-F06,hemogram_history,cliente_sse,15.151,heartbeat,,
HIS-F06,hemogram_history,cliente_sse,30.151,heartbeat,,
HIS-F06,hemogram_history,cliente_sse,39.222,status,validating,
HIS-F06,hemogram_history,cliente_sse,39.248,final,,
HIS-F06,hemogram_history,cliente_sse,39.249,done,,
HIS-F06,hemogram_history,backend,2026-08-08T00:57:27.720569349Z,llm_chat.turn_guard,,
HIS-F06,hemogram_history,backend,2026-08-08T00:57:27.722331529Z,llm_chat.routed,,database_generation/history_comparison
HIS-F06,hemogram_history,backend,2026-08-08T00:57:27.726530909Z,llm_chat.clinical_claim_scope,,
HIS-F06,hemogram_history,backend,2026-08-08T00:57:27.726646869Z,llm_chat.response_plan,,
HIS-F06,hemogram_history,backend,2026-08-08T00:57:27.732877078Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F06,hemogram_history,backend,2026-08-08T00:57:27.733265369Z,llm_chat.queue_acquired,,
HIS-F06,hemogram_history,backend,2026-08-08T00:58:06.784286836Z,llm_chat.perf,,
HIS-F06,hemogram_history,backend,2026-08-08T00:58:06.804387584Z,llm_chat.validation,,valid/ok/
HIS-F06,hemogram_history,backend,2026-08-08T00:58:06.804432835Z,llm_chat.candidate_selected,,
HIS-F06,hemogram_history,backend,2026-08-08T00:58:06.831893792Z,llm_chat.completed,,
HIS-F07,hemogram_history,cliente_sse,0.15,start,,
HIS-F07,hemogram_history,cliente_sse,0.15,context_ready,,
HIS-F07,hemogram_history,cliente_sse,0.151,retrieval_completed,,
HIS-F07,hemogram_history,cliente_sse,0.151,generation_started,,
HIS-F07,hemogram_history,cliente_sse,15.152,heartbeat,,
HIS-F07,hemogram_history,cliente_sse,30.152,heartbeat,,
HIS-F07,hemogram_history,cliente_sse,37.625,status,validating,
HIS-F07,hemogram_history,cliente_sse,37.625,status,repairing,
HIS-F07,hemogram_history,cliente_sse,52.626,heartbeat,,
HIS-F07,hemogram_history,cliente_sse,67.626,heartbeat,,
HIS-F07,hemogram_history,cliente_sse,82.627,heartbeat,,
HIS-F07,hemogram_history,cliente_sse,97.628,heartbeat,,
HIS-F07,hemogram_history,cliente_sse,101.971,error,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:09.973261087Z,llm_chat.turn_guard,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:09.975132216Z,llm_chat.routed,,database_generation/history_comparison
HIS-F07,hemogram_history,backend,2026-08-08T00:58:09.978709866Z,llm_chat.clinical_claim_scope,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:09.978728646Z,llm_chat.response_plan,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:09.983532726Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F07,hemogram_history,backend,2026-08-08T00:58:09.983940786Z,llm_chat.queue_acquired,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:47.439529574Z,llm_chat.perf,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:47.459164333Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/EOS:value,EOS:unit,EOS:reference_min,EOS:reference_max"
HIS-F07,hemogram_history,backend,2026-08-08T00:58:47.459204373Z,llm_chat.regeneration,,
HIS-F07,hemogram_history,backend,2026-08-08T00:58:47.473408832Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-F07,hemogram_history,backend,2026-08-08T00:58:47.473453142Z,llm_chat.queue_acquired,,
HIS-F07,hemogram_history,backend,2026-08-08T00:59:24.441750133Z,llm_chat.perf,,
HIS-F07,hemogram_history,backend,2026-08-08T00:59:24.448889413Z,llm_chat.validation,,"repairable/missing_required_clinical_facts/EOS:value,EOS:unit,EOS:reference_min,EOS:reference_max"
HIS-F07,hemogram_history,backend,2026-08-08T00:59:24.452819542Z,llm_chat.last_resort,,
HIS-F07,hemogram_history,backend,2026-08-08T00:59:24.452989762Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=3
HIS-F07,hemogram_history,backend,2026-08-08T00:59:24.453241372Z,llm_chat.queue_acquired,,
HIS-F07,hemogram_history,backend,2026-08-08T00:59:51.783007126Z,llm_chat.perf,,
HIS-F07,hemogram_history,backend,2026-08-08T00:59:51.783396656Z,llm_chat.validation,,invalid/structured_schema_invalid/policy_rule_id_missing
HIS-F07,hemogram_history,backend,2026-08-08T00:59:51.805857564Z,llm_chat.terminal_error,,generation_repair_failed
HIS-F08,hemogram_history,cliente_sse,0.15,start,,
HIS-F08,hemogram_history,cliente_sse,0.151,context_ready,,
HIS-F08,hemogram_history,cliente_sse,0.151,retrieval_completed,,
HIS-F08,hemogram_history,cliente_sse,0.151,generation_started,,
HIS-F08,hemogram_history,cliente_sse,15.152,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,30.154,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,45.156,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,60.155,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,75.155,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,90.155,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,105.155,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,107.65,status,validating,
HIS-F08,hemogram_history,cliente_sse,107.651,status,repairing,
HIS-F08,hemogram_history,cliente_sse,122.653,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,137.653,heartbeat,,
HIS-F08,hemogram_history,cliente_sse,152.286,final,,
HIS-F08,hemogram_history,cliente_sse,152.286,done,,
HIS-F08,hemogram_history,backend,2026-08-08T00:59:54.943441004Z,llm_chat.turn_guard,,
HIS-F08,hemogram_history,backend,2026-08-08T00:59:54.945156615Z,llm_chat.routed,,database_generation/history_comparison
HIS-F08,hemogram_history,backend,2026-08-08T00:59:54.949094224Z,llm_chat.clinical_claim_scope,,
HIS-F08,hemogram_history,backend,2026-08-08T00:59:54.949184034Z,llm_chat.response_plan,,
HIS-F08,hemogram_history,backend,2026-08-08T00:59:54.955250334Z,llm_chat.generation_config,,history_comparison temp=0.3 attempt=1
HIS-F08,hemogram_history,backend,2026-08-08T00:59:54.955662314Z,llm_chat.queue_acquired,,
HIS-F08,hemogram_history,backend,2026-08-08T01:01:42.444018624Z,llm_chat.perf,,
HIS-F08,hemogram_history,backend,2026-08-08T01:01:42.457996442Z,llm_chat.validation,,invalid/structured_json_invalid/
HIS-F08,hemogram_history,backend,2026-08-08T01:01:42.458039122Z,llm_chat.regeneration,,
HIS-F08,hemogram_history,backend,2026-08-08T01:01:42.472864541Z,llm_chat.generation_config,,history_comparison_structured_repair temp=0.1 attempt=2
HIS-F08,hemogram_history,backend,2026-08-08T01:01:42.472912891Z,llm_chat.queue_acquired,,
HIS-F08,hemogram_history,backend,2026-08-08T01:02:27.052034936Z,llm_chat.perf,,
HIS-F08,hemogram_history,backend,2026-08-08T01:02:27.063855045Z,llm_chat.validation,,valid/ok/
HIS-F08,hemogram_history,backend,2026-08-08T01:02:27.063895035Z,llm_chat.candidate_selected,,
HIS-F08,hemogram_history,backend,2026-08-08T01:02:27.093141633Z,llm_chat.completed,,
MT-A-1,selected_hemogram,cliente_sse,0.157,start,,
MT-A-1,selected_hemogram,cliente_sse,0.158,context_ready,,
MT-A-1,selected_hemogram,cliente_sse,0.158,retrieval_completed,,
MT-A-1,selected_hemogram,cliente_sse,0.158,generation_started,,
MT-A-1,selected_hemogram,cliente_sse,15.197,heartbeat,,
MT-A-1,selected_hemogram,cliente_sse,30.16,heartbeat,,
MT-A-1,selected_hemogram,cliente_sse,30.749,status,validating,
MT-A-1,selected_hemogram,cliente_sse,30.767,final,,
MT-A-1,selected_hemogram,cliente_sse,30.768,done,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:02:30.583942018Z,llm_chat.turn_guard,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:02:30.585372158Z,llm_chat.routed,,database_generation/selected_value
MT-A-1,selected_hemogram,backend,2026-08-08T01:02:30.587945228Z,llm_chat.clinical_claim_scope,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:02:30.588159078Z,llm_chat.response_plan,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:02:30.595054788Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-A-1,selected_hemogram,backend,2026-08-08T01:02:30.595763668Z,llm_chat.queue_acquired,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:03:01.164292604Z,llm_chat.perf,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:03:01.183369433Z,llm_chat.validation,,valid/ok/
MT-A-1,selected_hemogram,backend,2026-08-08T01:03:01.183408363Z,llm_chat.candidate_selected,,
MT-A-1,selected_hemogram,backend,2026-08-08T01:03:01.206121051Z,llm_chat.completed,,
MT-A-2,selected_hemogram,cliente_sse,0.155,start,,
MT-A-2,selected_hemogram,cliente_sse,0.156,context_ready,,
MT-A-2,selected_hemogram,cliente_sse,0.156,retrieval_completed,,
MT-A-2,selected_hemogram,cliente_sse,0.157,generation_started,,
MT-A-2,selected_hemogram,cliente_sse,15.157,heartbeat,,
MT-A-2,selected_hemogram,cliente_sse,30.158,heartbeat,,
MT-A-2,selected_hemogram,cliente_sse,32.079,status,validating,
MT-A-2,selected_hemogram,cliente_sse,32.104,final,,
MT-A-2,selected_hemogram,cliente_sse,32.104,done,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:04.352036235Z,llm_chat.turn_guard,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:04.353273414Z,llm_chat.routed,,database_generation/selected_value
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:04.355973054Z,llm_chat.clinical_claim_scope,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:04.356022504Z,llm_chat.response_plan,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:04.362064304Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:04.362449694Z,llm_chat.queue_acquired,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:36.264791528Z,llm_chat.perf,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:36.282062137Z,llm_chat.validation,,valid/ok/
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:36.282107937Z,llm_chat.candidate_selected,,
MT-A-2,selected_hemogram,backend,2026-08-08T01:03:36.308685315Z,llm_chat.completed,,
MT-A-3,selected_hemogram,cliente_sse,0.151,start,,
MT-A-3,selected_hemogram,cliente_sse,0.151,context_ready,,
MT-A-3,selected_hemogram,cliente_sse,0.151,status,retrieving,
MT-A-3,selected_hemogram,cliente_sse,0.812,retrieval_completed,,
MT-A-3,selected_hemogram,cliente_sse,0.812,generation_started,,
MT-A-3,selected_hemogram,cliente_sse,15.814,heartbeat,,
MT-A-3,selected_hemogram,cliente_sse,30.813,heartbeat,,
MT-A-3,selected_hemogram,cliente_sse,45.814,heartbeat,,
MT-A-3,selected_hemogram,cliente_sse,48.855,status,validating,
MT-A-3,selected_hemogram,cliente_sse,48.856,status,repairing,
MT-A-3,selected_hemogram,cliente_sse,63.856,heartbeat,,
MT-A-3,selected_hemogram,cliente_sse,78.857,heartbeat,,
MT-A-3,selected_hemogram,cliente_sse,93.857,heartbeat,,
MT-A-3,selected_hemogram,cliente_sse,105.478,final,,
MT-A-3,selected_hemogram,cliente_sse,105.478,done,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:03:39.456699519Z,llm_chat.turn_guard,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:03:39.458410339Z,llm_chat.routed,,database_rag_generation/follow_up
MT-A-3,selected_hemogram,backend,2026-08-08T01:03:39.460987259Z,llm_chat.clinical_claim_scope,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:03:39.461208589Z,llm_chat.response_plan,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:03:40.123010825Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-A-3,selected_hemogram,backend,2026-08-08T01:03:40.123580315Z,llm_chat.queue_acquired,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:04:28.151791019Z,llm_chat.perf,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:04:28.168257808Z,llm_chat.validation,,invalid/evidence_span_not_found/
MT-A-3,selected_hemogram,backend,2026-08-08T01:04:28.168305298Z,llm_chat.regeneration,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:04:28.181169027Z,llm_chat.generation_config,,hemogram_interpretation_structured_repair temp=0.1 attempt=2
MT-A-3,selected_hemogram,backend,2026-08-08T01:04:28.181304107Z,llm_chat.queue_acquired,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:03.021933635Z,llm_chat.perf,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:03.023953345Z,llm_chat.validation,,invalid/evidence_claim_mismatch/proposition_2:overlap_0:required_4:tokens_6:contexts_1
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:03.028495165Z,llm_chat.last_resort,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:03.028626815Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=3
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:03.028794345Z,llm_chat.queue_acquired,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:24.760572507Z,llm_chat.perf,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:24.766001147Z,llm_chat.validation,,valid/ok/
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:24.766145577Z,llm_chat.candidate_selected,,
MT-A-3,selected_hemogram,backend,2026-08-08T01:05:24.789970606Z,llm_chat.completed,,
MT-A-4,selected_hemogram,cliente_sse,0.15,start,,
MT-A-4,selected_hemogram,cliente_sse,0.15,context_ready,,
MT-A-4,selected_hemogram,cliente_sse,0.151,retrieval_completed,,
MT-A-4,selected_hemogram,cliente_sse,0.151,generation_started,,
MT-A-4,selected_hemogram,cliente_sse,15.158,heartbeat,,
MT-A-4,selected_hemogram,cliente_sse,30.152,heartbeat,,
MT-A-4,selected_hemogram,cliente_sse,40.893,status,validating,
MT-A-4,selected_hemogram,cliente_sse,40.916,final,,
MT-A-4,selected_hemogram,cliente_sse,40.916,done,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:05:27.930766485Z,llm_chat.turn_guard,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:05:27.932471475Z,llm_chat.routed,,database_generation/selected_value
MT-A-4,selected_hemogram,backend,2026-08-08T01:05:27.935158205Z,llm_chat.clinical_claim_scope,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:05:27.935304005Z,llm_chat.response_plan,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:05:27.940888624Z,llm_chat.generation_config,,hemogram_interpretation temp=0.3 attempt=1
MT-A-4,selected_hemogram,backend,2026-08-08T01:05:27.941365834Z,llm_chat.queue_acquired,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:06:08.662613980Z,llm_chat.perf,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:06:08.682416469Z,llm_chat.validation,,valid/ok/
MT-A-4,selected_hemogram,backend,2026-08-08T01:06:08.682469869Z,llm_chat.candidate_selected,,
MT-A-4,selected_hemogram,backend,2026-08-08T01:06:08.706471847Z,llm_chat.completed,,
MT-B-1,selected_hemogram,cliente_sse,0.151,start,,
